sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score.1,v_decile_score,two_year_recid,days_custody,days_c_jail,days_r_jail
1,52,1,0,1,0,0,2,1.0,1,1,0,1,1,1,2,2,0
0,27,1,0,2,0,0,0,1.0,0,1,0,2,2,1,2,2,0
0,41,2,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
1,21,1,0,5,0,0,0,2.0,1,1,0,5,6,1,2,2,2
0,24,2,0,4,0,0,1,0.0,1,0,0,4,3,0,1,1,0
0,38,2,0,2,0,0,8,32.0,1,0,0,2,4,0,243,1,0
0,23,2,0,2,0,0,0,2.0,0,0,0,2,4,0,2,2,0
0,42,1,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
0,32,2,0,5,0,0,4,47.0,1,0,0,5,1,0,4,6,0
0,24,3,0,7,0,0,3,8.0,0,1,1,7,8,1,2,2,0
0,24,1,5,8,0,0,5,1.0,1,1,0,8,9,1,2,2,2
0,26,1,0,8,0,0,4,1.0,1,1,0,8,4,1,2,2,0
0,50,2,0,3,0,0,9,1.0,1,1,0,3,2,1,426,426,0
1,32,1,0,6,0,0,3,1.0,0,0,0,6,4,0,2,2,0
0,40,1,0,9,0,0,13,1.0,1,0,0,9,3,0,6,2,0
0,25,2,0,2,0,0,1,81.0,0,1,0,2,3,1,1,2,1
0,42,3,0,1,0,0,1,119.0,1,0,0,1,1,0,119,119,0
0,27,1,0,3,0,0,2,1.0,1,0,0,3,4,0,1,1,0
0,23,2,0,9,0,0,0,1.0,1,1,0,9,5,1,2,2,0
0,37,1,0,9,0,0,22,61.0,0,1,0,9,4,1,3,3,73
0,32,1,0,4,0,0,1,1.0,0,1,1,4,2,1,5,5,59
0,38,1,0,7,0,0,2,66.0,0,1,1,7,4,1,8,8,24
0,52,2,0,3,0,0,4,1.0,0,1,0,3,2,1,2,3,2
0,29,2,0,2,0,0,2,1.0,1,0,0,2,3,0,5,5,0
0,28,1,0,3,0,0,7,239.0,0,1,1,3,2,1,0,0,0
0,49,1,0,1,0,0,0,0.0,0,0,0,1,1,0,1,1,0
0,50,2,0,1,0,0,0,2.0,1,0,0,1,1,0,3,3,0
0,26,2,0,2,0,0,2,1.0,1,1,0,2,3,1,1,1,0
1,34,2,0,8,0,0,0,1.0,1,1,0,8,2,1,32,32,0
1,28,2,0,7,0,0,1,1.0,1,1,0,7,3,0,2,11,2
0,36,2,0,8,0,0,4,158.0,1,1,0,8,2,1,39,39,32
0,45,1,0,2,0,0,1,49.0,1,1,0,2,1,1,7,48,55
0,30,1,0,3,0,0,0,0.0,1,1,0,3,2,1,4,1,4
0,24,1,0,4,0,0,3,1.0,1,1,0,4,4,1,59,3,59
0,25,1,0,2,0,0,0,0.0,0,1,1,2,3,1,47,1,47
0,25,1,0,3,0,0,4,1.0,0,1,1,3,3,1,2,10,2
0,45,2,0,1,0,0,2,1.0,1,0,0,1,1,0,2,2,0
0,26,2,0,7,0,0,1,1.0,1,1,0,7,6,1,19,4,51
0,37,0,0,1,0,0,2,1.0,1,0,0,1,1,0,30,30,0
0,24,3,0,2,0,0,0,1.0,0,0,0,2,3,0,3,3,0
0,40,2,0,1,0,0,2,1.0,0,0,0,1,1,0,3,3,0
0,60,2,0,1,0,0,1,22.0,0,0,0,1,1,0,0,0,0
1,33,3,0,2,0,0,0,2.0,1,0,0,2,1,0,2,2,0
0,31,1,0,9,0,1,6,1080.0,1,0,0,9,8,0,0,0,0
0,53,3,0,2,0,0,18,0.0,1,0,0,2,1,0,2,2,0
0,55,3,0,1,0,0,0,7.0,0,0,0,1,1,0,7,7,0
0,36,2,0,6,0,0,4,465.0,0,0,0,6,4,0,286,0,0
0,30,0,0,9,0,0,6,1.0,1,1,1,9,7,1,31,19,31
0,21,1,0,7,0,0,1,15.0,1,1,0,7,8,1,135,16,47
0,55,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,22,2,0,3,0,0,1,1.0,1,1,0,3,5,1,2,2,39
1,23,1,0,3,0,0,1,6.0,1,0,0,3,4,0,2,2,0
1,24,2,0,8,0,1,7,38.0,0,1,0,8,7,1,2,126,2
1,40,1,0,10,0,0,13,133.0,1,1,1,10,9,1,28,109,0
0,57,2,0,4,0,0,9,1.0,1,1,0,4,1,1,71,60,71
0,33,2,0,3,0,0,0,2.0,0,1,0,3,2,1,5,2,5
0,32,2,0,1,0,0,2,0.0,1,0,0,1,1,0,2,2,0
0,47,2,0,2,0,0,3,1.0,1,0,0,2,1,0,58,14,0
0,51,2,0,1,0,0,6,33.0,0,1,0,1,1,1,20,20,414
0,22,1,0,6,1,0,1,1.0,1,0,0,6,7,0,2,2,0
0,47,2,0,1,0,0,2,1.0,1,0,0,1,2,0,3,3,0
0,28,2,0,1,0,0,1,22.0,1,1,0,1,2,1,2,1,2
0,21,1,0,10,0,1,1,1.0,1,1,0,10,9,1,43,43,4
0,28,1,0,8,0,0,5,2.0,1,0,0,8,4,0,94,36,0
1,44,2,0,1,0,0,1,1.0,0,1,0,1,1,1,2,7,2
0,25,1,0,4,0,0,0,1.0,1,1,0,4,3,1,4,4,0
0,34,1,0,2,0,0,4,1.0,0,0,0,2,2,0,2,2,0
0,65,2,0,1,0,0,0,0.0,0,0,0,1,1,0,24,2,0
0,33,2,0,6,0,0,5,1.0,1,1,0,6,6,1,120,120,0
1,23,2,0,3,0,0,0,1.0,0,0,0,3,3,0,2,2,0
1,44,2,0,1,0,0,0,2.0,0,0,0,1,1,0,2,2,0
0,21,3,1,8,0,0,1,321.0,1,1,1,8,9,1,40,528,528
0,24,1,0,3,0,0,1,1.0,0,0,0,3,5,0,2,2,0
0,51,2,0,2,0,0,1,1.0,0,0,0,2,1,0,2,2,0
1,21,1,0,8,0,0,0,1.0,1,1,0,8,7,1,2,3,2
0,39,2,0,6,0,0,6,1.0,1,0,0,6,2,0,2,2,0
0,29,1,0,8,0,0,29,1.0,1,1,0,8,9,1,69,6,69
0,24,2,0,6,0,0,1,5.0,1,0,0,6,4,0,2,2,0
1,23,1,0,5,0,0,0,1.0,1,1,0,5,5,1,3,3,0
0,31,1,0,10,0,2,11,1.0,1,1,1,10,7,1,2,1,2
1,35,1,0,2,0,0,0,1.0,0,0,0,2,1,0,2,2,0
0,30,0,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
0,34,2,0,7,0,0,8,104.0,1,0,0,7,4,0,2,70,0
1,39,1,0,6,0,0,4,3.0,1,0,0,6,1,0,2,4,0
0,29,1,0,2,0,0,6,60.0,0,0,0,2,2,0,6,6,0
0,51,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,22,2,0,7,0,1,1,4.0,1,0,0,7,5,0,238,238,0
0,29,2,0,2,0,0,2,24.0,1,0,0,2,3,0,24,24,0
0,35,2,0,8,0,0,8,259.0,1,1,0,8,4,1,25,253,25
0,32,2,0,2,0,0,6,1.0,1,1,0,2,3,1,4,4,241
0,33,2,0,4,0,0,3,16.0,0,1,1,4,3,1,23,13,0
0,58,2,0,3,0,0,5,1.0,1,1,0,3,1,1,415,2,415
0,54,0,0,1,0,0,0,1.0,1,0,0,1,1,0,29,29,0
0,30,1,0,2,0,0,3,166.0,1,0,0,2,2,0,12,2,0
0,33,1,0,9,0,0,2,5.0,1,1,0,9,5,1,31,29,31
0,24,1,0,3,0,0,0,1.0,1,1,0,3,5,1,11,11,11
0,48,1,0,4,0,0,10,0.0,1,0,0,4,1,0,176,176,0
0,23,1,0,8,0,0,0,1.0,0,0,0,8,7,0,4,4,0
0,23,2,0,7,0,0,2,1.0,1,1,1,7,6,1,2,16,42
0,47,5,0,1,0,0,1,1.0,0,0,0,1,1,0,2,2,0
0,21,0,0,4,0,0,0,1.0,1,0,0,4,6,0,5,3,0
0,29,1,0,9,0,0,0,1.0,0,1,0,9,10,1,3,3,0
0,48,2,0,1,0,0,2,1.0,1,0,0,1,1,0,2,2,0
0,37,2,0,4,0,0,4,1.0,0,1,0,4,4,1,3,84,3
0,50,2,0,3,0,0,3,1.0,1,0,0,3,1,0,15,15,0
0,19,1,0,8,0,0,3,1.0,1,1,0,8,8,1,263,3,0
0,39,2,0,3,0,0,2,1127.0,0,0,0,3,1,0,0,0,0
0,49,1,2,3,0,0,13,1.0,1,0,0,3,2,0,2,2,0
0,58,2,0,5,0,0,2,1.0,1,0,0,5,2,0,6,6,0
0,31,1,0,8,0,0,6,0.0,1,0,0,8,6,0,19,1,0
0,23,1,0,7,0,2,1,1.0,0,0,0,7,5,0,2,2,0
1,23,1,0,3,0,0,0,1.0,1,1,0,3,4,1,2,2,2
0,31,2,0,8,0,0,17,1.0,1,1,0,8,8,1,42,2,2
0,33,0,0,1,0,0,0,1.0,1,1,1,1,2,1,2,85,2
0,57,2,0,2,0,0,6,24.0,1,0,0,2,2,0,2,2,0
1,31,2,0,2,0,0,0,3.0,0,0,0,2,2,0,2,2,0
0,57,1,0,6,0,0,19,1.0,1,0,0,6,1,0,1,4,0
0,57,2,0,5,0,0,12,1.0,0,0,0,5,1,0,1,4,0
0,29,1,0,7,0,0,6,1.0,0,1,0,7,4,1,2,2,2
0,30,1,0,1,0,0,0,0.0,0,1,0,1,1,1,1,1,1
0,45,1,0,3,0,0,11,1.0,1,0,0,3,3,0,2,2,0
0,42,2,0,5,0,0,0,0.0,1,0,0,5,2,0,1,1,0
0,48,0,0,2,0,0,7,1.0,1,0,0,2,2,0,2,2,0
0,29,1,0,8,2,0,12,1.0,1,1,0,8,5,1,13,13,0
0,23,2,0,4,0,0,0,1.0,1,0,0,4,5,0,8,8,0
1,28,2,0,2,0,0,0,1.0,1,0,0,2,2,0,2,2,0
0,41,1,0,7,0,0,3,1453.0,1,0,0,7,3,0,0,0,0
0,25,1,0,2,0,0,1,1.0,0,1,1,2,3,1,1505,2,3
1,34,2,0,5,0,0,3,1.0,0,0,0,5,2,0,11,11,0
0,53,1,0,5,0,0,26,5.0,1,1,0,5,4,1,0,0,0
1,28,1,0,3,0,0,1,87.0,1,1,0,3,3,1,1,3,1
0,27,1,0,2,0,0,0,1.0,1,0,0,2,4,0,2,2,0
0,39,1,0,4,0,0,4,0.0,1,0,0,4,2,0,41,41,0
1,55,2,0,4,0,0,6,192.0,1,0,0,4,1,0,38,38,0
0,27,1,0,5,0,0,4,1.0,1,1,1,5,6,1,36,52,36
0,30,2,0,10,0,1,7,1.0,1,1,0,10,8,1,1,2,1
0,31,1,3,10,0,1,15,1.0,0,1,0,10,4,1,6,6,0
0,20,1,0,9,0,1,1,1.0,0,1,0,9,8,1,68,2,68
0,26,2,0,9,0,0,2,1.0,1,1,1,9,8,1,24,2,9
0,44,1,0,5,0,0,7,49.0,1,1,0,5,5,1,47,28,9
0,33,1,0,10,0,0,17,167.0,1,1,1,10,10,1,0,0,0
0,34,2,0,1,0,0,0,1.0,1,1,0,1,1,1,7,2,7
0,27,2,0,2,0,0,0,1.0,0,0,0,2,2,0,2,2,0
0,21,1,0,7,0,1,1,414.0,1,1,0,7,6,1,2,2,0
0,29,1,0,2,0,0,4,1.0,1,1,0,2,2,0,2,2,2
0,27,1,0,6,0,0,7,1.0,1,0,0,6,4,0,6,6,0
1,24,2,0,8,0,0,0,1.0,1,0,0,8,5,0,8,3,0
0,29,1,0,5,0,0,0,1.0,1,1,0,5,4,1,2,2,0
0,20,2,0,3,0,0,0,1.0,1,0,0,3,6,0,2,2,0
1,23,2,0,3,0,0,0,1.0,1,0,0,3,3,0,44,1,0
1,48,1,0,1,0,0,0,0.0,0,0,0,1,1,0,1,1,0
0,34,1,0,1,0,0,0,0.0,0,1,0,1,1,1,1,1,0
0,46,1,0,6,0,0,1,1.0,0,1,0,6,4,1,1,2,1
1,41,2,0,5,0,0,3,1.0,1,0,0,5,2,0,2,2,0
0,26,1,0,6,0,0,3,1.0,1,1,0,6,4,1,11,2,3
0,37,1,0,8,0,0,11,1.0,1,1,0,8,6,1,244,2,27
1,54,2,0,5,0,0,7,98.0,1,0,0,5,2,0,21,21,0
1,25,1,0,10,0,0,5,389.0,0,0,0,10,9,0,0,0,0
1,22,2,0,3,0,0,2,1.0,1,0,0,3,4,0,2,2,0
0,32,1,0,1,0,0,7,1.0,1,0,0,1,1,0,2,2,0
0,44,1,0,1,0,0,0,1.0,0,0,0,1,1,0,3,3,0
0,28,1,0,1,0,0,1,90.0,1,0,0,1,2,0,50,50,0
0,60,1,0,1,0,0,3,1.0,0,0,0,1,1,0,2,2,0
0,49,2,0,1,0,0,0,1.0,1,0,0,1,1,0,1,1,0
0,32,1,0,4,0,0,9,60.0,1,0,0,4,3,0,58,58,0
0,30,1,0,4,0,0,10,0.0,0,1,1,4,5,1,3,3,3
0,52,2,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
1,27,1,0,10,0,0,1,1056.0,0,0,0,10,9,0,0,0,0
0,34,1,0,10,0,0,0,1.0,1,0,0,10,9,0,3,3,0
0,55,1,0,4,0,0,5,1.0,1,1,1,4,1,1,5,5,46
0,37,1,0,6,0,0,6,552.0,0,0,0,6,5,0,271,0,0
0,33,1,0,7,0,0,0,1.0,0,0,0,7,7,0,2,2,0
0,22,1,0,6,0,0,0,1.0,1,1,0,6,6,1,77,2,77
1,27,1,0,2,0,0,0,0.0,0,0,0,2,2,0,2,2,0
0,20,1,0,5,0,2,0,1.0,1,1,0,5,7,1,13,2,1
0,33,2,0,2,0,0,0,1.0,1,0,0,2,2,0,55,55,0
0,26,1,0,2,0,0,0,1.0,0,0,0,2,2,0,3,3,0
0,29,1,0,5,0,0,0,1.0,0,0,0,5,2,0,3,3,0
0,32,1,0,3,0,0,1,0.0,0,0,0,3,4,0,1,1,0
0,37,2,0,1,0,0,4,0.0,0,0,0,1,1,0,2,2,0
0,31,1,0,10,0,0,15,0.0,1,0,0,10,7,0,1,105,0
0,29,1,0,8,0,0,6,1.0,1,1,0,8,4,1,10,2,10
0,31,1,0,4,0,0,6,0.0,1,0,0,4,2,0,37,42,0
1,36,2,0,3,0,0,2,1.0,1,0,0,3,3,0,3,3,0
0,35,1,0,6,0,0,4,20.0,0,0,0,6,7,0,7,7,0
1,37,1,0,1,0,0,1,11.0,1,0,0,1,1,0,10,10,0
0,34,2,0,2,0,0,5,43.0,0,1,1,2,4,1,7,7,0
0,20,2,0,5,0,0,1,1.0,0,1,0,5,7,1,2,2,2
1,50,1,0,6,0,0,12,289.0,0,1,1,6,3,1,436,436,436
0,24,2,0,9,0,2,8,1.0,1,1,0,9,10,1,36,36,35
0,29,1,0,9,1,0,8,1.0,0,1,0,9,5,1,2,2,2
1,45,1,0,1,0,0,1,4.0,1,0,0,1,1,0,4,4,0
0,34,2,0,7,0,0,2,1.0,1,1,0,7,6,1,105,2,0
0,70,1,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,26,1,0,4,0,0,2,1157.0,1,0,0,4,4,0,38,38,0
0,23,1,1,9,0,0,4,1.0,1,0,0,9,9,0,8,4,0
0,27,2,0,4,0,0,5,12.0,0,0,0,4,3,0,3,3,0
0,44,2,0,6,0,0,6,1.0,1,1,0,6,2,1,120,120,0
0,23,1,0,3,0,0,2,0.0,0,1,1,3,4,1,17,101,101
0,26,1,0,5,0,0,0,1.0,0,0,0,5,3,0,2,2,0
1,23,2,0,6,0,0,2,1.0,0,0,0,6,4,0,2,2,0
0,27,1,0,9,0,0,3,0.0,1,1,0,9,7,1,9,9,0
1,46,2,0,2,0,0,1,2.0,1,1,1,2,1,0,2,26,2
1,27,1,1,5,0,0,1,0.0,1,0,0,5,4,0,28,28,0
0,45,2,0,2,0,0,7,1.0,1,0,0,2,2,0,2,2,0
0,42,1,0,5,0,0,1,12.0,0,0,0,5,2,0,9,9,0
1,24,2,0,5,1,0,3,1.0,0,1,0,5,5,1,2,2,0
0,20,1,1,8,1,1,2,1.0,1,1,0,8,7,1,3,3,1
0,49,2,0,4,0,0,3,0.0,1,0,0,4,2,0,23,1,0
0,29,2,0,9,0,0,8,146.0,0,1,0,9,7,1,80,80,80
0,29,3,0,2,0,0,0,0.0,1,0,0,2,2,0,1,1,0
1,52,2,0,1,0,0,1,8.0,1,0,0,1,1,0,3,4,0
0,37,3,0,1,0,0,4,0.0,0,1,1,1,1,1,2,2,0
0,26,1,0,3,0,0,1,1.0,0,1,0,3,4,0,8,8,0
0,53,1,0,1,0,0,15,1.0,1,1,0,1,2,1,2,82,2
0,47,3,0,1,0,0,1,27.0,1,0,0,1,1,0,18,18,0
0,38,1,0,8,0,0,0,1.0,0,1,0,8,8,1,50,750,50
0,25,1,0,6,0,0,1,1.0,1,0,0,6,6,0,1,1,0
0,21,1,1,10,0,0,1,1.0,1,1,1,10,9,1,131,7,131
0,48,1,0,1,0,0,0,0.0,0,0,0,1,1,0,2,2,0
1,40,2,0,2,0,0,1,55.0,1,0,0,2,1,0,1,2,0
1,24,0,0,3,0,0,0,1.0,1,0,0,3,3,0,2,2,0
0,22,1,0,4,0,0,0,1.0,1,1,1,4,5,1,2,2,2
0,36,1,0,8,0,0,4,1.0,0,0,0,8,5,0,0,0,0
0,38,2,0,2,0,0,2,1.0,0,0,0,2,1,0,1,29,0
0,23,0,0,3,0,0,0,0.0,1,1,0,3,4,1,4,4,0
0,54,0,0,1,0,0,2,1.0,0,0,0,1,1,0,2,2,0
0,24,3,0,4,0,0,1,0.0,1,0,0,4,4,0,12,12,0
1,44,2,0,1,0,0,0,1.0,0,1,1,1,1,1,35,2,69
1,23,1,0,7,0,0,2,1.0,1,1,0,7,7,1,0,0,0
0,64,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,38,2,0,5,0,0,5,18.0,0,1,0,5,2,1,2,1,2
1,45,0,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,49,1,0,5,0,0,1,1.0,1,0,0,5,6,0,6,6,0
1,45,1,0,7,0,0,3,6594.0,1,0,0,7,2,0,0,0,0
0,33,5,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,44,3,0,2,0,0,2,1.0,1,0,0,2,1,0,2,2,0
0,51,1,0,1,0,0,3,1.0,1,0,0,1,1,0,4,4,0
0,50,1,0,1,0,0,0,0.0,1,0,0,1,1,0,5,2,0
0,33,2,0,2,2,0,2,22.0,0,0,0,2,2,0,23,23,0
1,54,2,0,1,0,0,0,1.0,0,0,0,1,1,0,31,31,0
0,28,3,0,5,0,0,3,1.0,1,1,0,5,3,1,17,2,2
0,33,2,0,9,0,1,14,78.0,1,0,0,9,8,0,12,71,0
0,42,1,0,7,0,0,17,0.0,0,1,0,7,4,1,3,53,3
0,34,2,0,1,0,0,3,1.0,1,0,0,1,1,0,2,2,0
0,38,2,0,3,0,0,2,1.0,1,1,0,3,3,1,10,10,0
0,21,1,0,9,0,0,1,1.0,1,1,1,9,8,1,45,2,2
0,33,1,0,4,0,0,5,1.0,1,0,0,4,2,0,1,1,0
0,32,1,0,7,0,1,9,1.0,0,1,1,7,4,1,24,24,1
0,45,2,0,1,0,0,1,0.0,0,0,0,1,1,0,2,2,0
0,30,2,0,8,0,0,1,1.0,1,1,0,8,6,1,6,35,6
1,29,1,0,10,0,0,0,1.0,1,0,0,10,7,0,3,3,0
0,44,1,0,3,0,0,3,1.0,0,0,0,3,1,0,2,2,0
1,51,2,0,1,0,0,0,1.0,0,1,0,1,1,1,3,9,3
1,28,1,0,3,0,0,0,1.0,1,0,0,3,3,0,2,2,0
0,27,2,0,3,0,0,1,1.0,1,0,0,3,2,0,2,2,0
0,28,3,0,10,0,0,16,1.0,1,1,0,10,8,1,179,30,179
1,30,1,0,2,0,0,0,1.0,1,0,0,2,3,0,1,1,0
0,32,1,0,7,0,0,0,1.0,0,0,0,7,2,0,3,3,0
0,27,2,0,4,0,0,5,1.0,1,0,0,4,3,0,2,2,0
0,21,3,0,5,0,0,1,1.0,1,1,0,5,7,1,3,3,3
0,21,1,0,5,0,0,0,1.0,1,0,0,5,7,0,8,3,0
1,34,2,0,3,0,0,0,1.0,1,1,0,3,2,1,64,64,0
0,24,1,0,9,0,0,7,1.0,1,1,0,9,6,1,70,201,70
0,32,2,0,1,0,0,0,1.0,0,0,0,1,1,0,20,20,0
1,38,2,0,6,0,0,5,1.0,1,1,0,6,4,1,33,43,33
0,56,1,0,1,0,0,3,28.0,0,0,0,1,1,0,16,16,0
1,44,1,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,31,1,0,5,0,0,1,1.0,0,1,0,5,2,1,2,2,0
1,25,2,0,7,0,0,6,0.0,1,0,0,7,4,0,26,26,0
1,20,1,0,5,0,0,0,1.0,0,0,0,5,7,0,2,2,0
0,35,1,0,5,0,0,1,4272.0,0,0,0,5,5,0,3,3,0
0,33,1,0,4,0,0,1,1.0,1,1,0,4,3,1,1,2,1
0,24,1,0,3,0,0,0,1.0,0,0,0,3,4,0,2,2,0
1,40,3,0,2,0,0,2,7.0,0,0,0,2,1,0,5,5,0
0,27,1,0,9,0,0,9,0.0,1,1,0,9,8,1,41,1,0
1,21,1,0,3,0,0,2,12.0,0,0,0,3,5,0,2,2,0
0,38,1,0,5,0,0,9,1.0,1,1,1,5,4,1,2,3,2
0,20,2,0,6,0,1,0,1.0,1,1,0,6,9,1,1,2,1
0,30,1,0,3,0,0,9,1.0,1,1,0,3,2,1,1,2,1
0,36,2,0,6,0,0,9,0.0,1,1,1,6,4,1,215,20,13
0,23,1,0,9,0,0,2,1.0,0,1,0,9,9,1,9,9,0
0,39,1,0,10,0,0,21,1.0,1,1,0,10,8,1,72,2,0
0,32,1,0,6,0,0,3,653.0,0,0,0,6,3,0,1237,0,0
0,29,2,0,6,0,0,3,1.0,1,1,0,6,3,1,2,2,0
0,58,2,0,1,0,0,2,1.0,0,1,0,1,1,1,2,2,2
0,23,3,0,7,0,1,2,1.0,1,0,0,7,5,0,36,36,0
0,23,2,0,8,0,0,3,1.0,0,1,1,8,6,1,60,27,60
1,68,1,0,2,0,0,5,4.0,1,0,0,2,1,0,2,2,0
1,26,2,0,5,0,0,2,0.0,0,0,0,5,4,0,1,1,0
0,51,1,0,4,0,0,0,1.0,1,1,1,4,1,1,5,2,0
0,25,1,0,2,0,0,0,1.0,0,0,0,2,3,0,2,2,0
0,40,1,0,9,0,0,5,1.0,1,1,0,9,10,1,251,56,0
0,51,1,0,5,0,0,14,11.0,1,0,0,5,2,0,46,9,0
0,27,1,0,5,0,0,2,1.0,0,1,0,5,3,1,27,16,27
0,49,1,0,5,0,0,11,1.0,0,1,0,5,4,1,1,33,1
0,36,0,0,1,0,0,0,1.0,0,0,0,1,1,0,4,4,0
0,28,2,0,7,0,0,5,183.0,0,0,0,7,6,0,4,7,0
0,20,1,0,3,0,0,0,5.0,1,0,0,3,6,0,5,5,0
0,21,1,0,10,0,0,2,0.0,1,1,0,10,6,1,7,87,7
1,31,1,0,2,0,0,0,1.0,1,0,0,2,2,0,2,2,0
0,57,1,0,1,0,0,0,0.0,0,0,0,1,1,0,2,2,0
1,61,2,0,3,0,0,8,1.0,1,1,0,3,1,1,51,32,15
0,35,3,0,1,0,0,3,23.0,1,1,1,1,2,1,43,11,43
0,54,1,0,6,0,0,3,1.0,1,1,0,6,3,1,3,3,5
0,39,2,0,3,0,0,0,1.0,1,0,0,3,2,0,2,2,0
0,24,1,0,7,1,0,1,1.0,1,0,0,7,7,0,34,34,0
1,29,3,0,4,0,0,0,1.0,1,1,1,4,2,1,11,2,0
0,48,1,0,9,0,1,8,1.0,1,1,0,9,4,1,12,12,0
0,30,1,0,7,0,1,6,0.0,0,1,0,7,3,1,2,1,0
0,26,1,0,10,1,0,10,1.0,1,1,0,10,10,1,3,3,0
0,36,2,0,5,0,0,2,1219.0,1,0,0,5,3,0,0,0,0
0,37,1,0,9,0,0,12,1.0,1,1,0,9,8,1,59,1,0
0,26,1,0,6,0,0,4,1.0,1,1,1,6,3,1,17,46,17
0,29,1,0,10,0,0,7,0.0,0,1,0,10,9,1,10,10,0
0,26,1,0,6,0,0,1,1.0,0,1,0,6,5,1,2,31,2
0,60,1,0,1,0,0,2,1.0,1,0,0,1,1,0,2,2,0
0,27,2,0,7,0,0,2,1.0,1,1,0,7,6,1,5,2,5
0,41,1,2,7,0,0,16,1.0,1,1,0,7,5,1,469,1,0
0,22,2,0,6,0,1,1,1.0,1,0,0,6,7,0,5,2,0
0,28,1,0,7,0,0,3,0.0,1,0,0,7,8,0,1,1,0
0,33,1,0,6,0,0,13,1.0,1,1,0,6,4,1,2,1,67
0,28,1,0,2,0,0,2,1.0,1,1,0,2,3,0,6,126,1
0,55,2,0,1,0,0,0,2.0,0,1,1,1,1,1,4,1,4
0,21,1,0,8,1,0,6,1.0,1,1,0,8,7,1,10,2,0
0,28,3,0,3,0,0,2,1.0,1,1,1,3,2,1,3,3,0
1,22,3,0,2,0,0,0,1.0,0,0,0,2,4,0,2,2,0
1,29,2,0,7,0,0,6,2.0,1,1,0,7,2,1,10,69,10
0,45,1,0,1,0,0,5,233.0,1,0,0,1,1,0,2,2,0
0,24,1,0,8,0,0,2,1.0,0,1,0,8,6,1,10,51,34
0,50,1,0,1,0,0,12,22.0,1,1,0,1,1,1,39,2,0
0,24,1,0,6,0,0,1,1.0,0,1,1,6,6,1,3,3,115
0,47,1,0,2,0,0,1,1.0,1,0,0,2,3,0,51,51,0
0,57,2,0,1,0,0,1,1697.0,0,0,0,1,1,0,0,0,0
0,54,2,0,1,0,0,6,0.0,1,0,0,1,1,0,2,2,0
1,42,2,0,2,0,0,0,1.0,0,0,0,2,1,0,2,2,0
0,35,2,0,3,0,0,5,20.0,1,0,0,3,2,0,2,2,0
0,30,1,0,4,0,0,0,1.0,1,1,0,4,2,1,2,2,2
0,53,2,0,1,0,0,1,1.0,1,0,0,1,1,0,2,2,0
1,31,1,0,3,0,0,2,1.0,0,0,0,3,2,0,3,3,0
0,83,2,0,1,0,0,4,1423.0,1,0,0,1,1,0,0,0,0
0,46,3,0,6,0,0,15,119.0,1,0,0,6,7,0,250,0,0
0,31,1,0,2,0,0,0,1.0,1,1,0,2,2,1,70,2,70
0,23,0,0,10,0,0,4,1.0,1,0,0,10,10,0,3,3,0
0,47,1,0,4,0,0,9,1.0,1,1,0,4,2,0,2,66,2
0,31,3,0,6,0,0,4,1.0,1,0,0,6,2,0,1512,0,0
0,24,1,0,9,1,0,9,1.0,0,1,0,9,5,1,3,4,156
1,22,1,0,9,1,0,2,1.0,1,0,0,9,8,0,4,4,0
0,45,3,0,1,0,0,1,22.0,0,0,0,1,1,0,1,1,0
1,30,1,0,2,0,0,2,1.0,1,0,0,2,2,0,2,2,0
0,30,0,0,8,0,0,5,30.0,0,1,0,8,3,1,7,7,0
0,36,1,0,2,0,0,4,2588.0,0,0,0,2,3,0,0,0,0
1,43,2,0,10,0,0,22,1.0,0,1,0,10,4,1,199,28,199
0,50,1,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
1,24,0,0,4,0,0,2,1.0,1,1,1,4,3,1,34,2,34
1,42,2,0,5,0,0,3,3.0,1,0,0,5,1,0,9,2,0
1,29,2,0,7,0,0,1,1.0,1,1,0,7,5,1,11,14,95
1,28,3,0,3,0,0,2,597.0,1,0,0,3,3,0,0,0,0
0,31,3,0,1,0,0,0,0.0,0,0,0,1,1,0,2,2,0
0,25,1,0,9,0,0,5,1.0,1,1,1,9,6,1,44,55,44
0,36,1,0,5,0,0,4,1.0,1,0,0,5,3,0,57,2,0
0,24,1,0,5,0,0,1,1.0,0,1,0,5,7,1,3,3,0
0,28,2,0,5,0,0,5,0.0,1,0,0,5,4,0,1,1,0
0,31,2,0,1,0,0,0,1.0,0,1,1,1,1,1,2,2,2
0,23,1,0,4,0,0,0,1.0,1,0,0,4,6,0,244,4,0
